EMISSIEJAAR,VLIEGVELD,VLIEGVELD_CODE,STOFNAAM,STOF_CODE,COMPARTIMENT,COMPARTIMENT_CODE,EMISSIEOORZAAK,EMISSIEOORZAAK_CODE,EMISSIE (kg)
1990,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"9,70664E-09"
1990,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"16,72828413"
1990,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"37,67393189"
1990,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"71,09818561"
1990,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"64,81501234"
1990,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"64,81501234"
1990,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"0,002329475"
1990,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"55,44280145"
1990,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"0,000166969"
1990,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"598059,8665"
1990,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"2114,283996"
1990,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"0,837025258"
1990,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"4,218450966"
1990,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"2,509783198"
1990,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"402,1704475"
1990,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"0,001091518"
1990,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"1517,50311"
1990,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"1,450245825"
1990,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"4,355141357"
1990,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"64,81501234"
1990,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"402,9022717"
1990,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, LTO, nationaal, Approach",0930032,"191,7063525"
1990,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"0,000253691"
1990,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"1,468416559"
1990,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"6,41239E-05"
1990,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"8,40887E-05"
1990,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"2,66743E-05"
1990,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"1,00487E-09"
1990,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"15,24117987"
1990,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"50,84784961"
1990,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"10,63199806"
1990,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"88,07575711"
1990,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"88,07575711"
1990,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"0,000501253"
1990,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"5,739633919"
1990,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"1,73179E-05"
1990,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"544920,3391"
1990,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"2591,296507"
1990,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"1,700216116"
1990,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"2,072540729"
1990,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"0,423404773"
1990,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"72,71490498"
1990,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"0,000192205"
1990,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"3072,807584"
1990,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"0,281001099"
1990,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"3,722523238"
1990,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"88,07575711"
1990,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"74,42649784"
1990,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, LTO, nationaal, Climb Out",0930022,"174,0225196"
1990,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"0,011247147"
1990,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"114,5237616"
1990,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"0,003829637"
1990,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"0,007624065"
1990,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"0,001997719"
1990,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"1,46128E-07"
1990,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"34,00105357"
1990,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"83,31139816"
1990,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"1051,041166"
1990,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"142,0642038"
1990,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"142,0642038"
1990,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"0,033534281"
1990,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"834,6625895"
1990,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"0,002513437"
1990,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"1215560,141"
1990,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"9029,774452"
1990,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"0,793496107"
1990,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"53,85403737"
1990,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"36,81822777"
1990,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"5871,068796"
1990,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"0,015964858"
1990,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"1809,069951"
1990,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"21,06049379"
1990,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"46,25928856"
1990,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"142,0642038"
1990,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"5872,433477"
1990,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, LTO, nationaal, Idle",0930042,"390,2737193"
1990,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,0003397"
1990,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"3,417307684"
1990,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,000114835"
1990,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,000226986"
1990,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"5,96501E-05"
1990,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"4,32789E-09"
1990,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"6,987295937"
1990,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"22,9527984"
1990,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"31,2559745"
1990,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"40,26201488"
1990,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"40,26201488"
1990,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,001003304"
1990,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"24,72020382"
1990,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"7,44418E-05"
1990,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"249799,4882"
1990,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"372,382297"
1990,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,129159226"
1990,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"1,658638089"
1990,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"1,09680983"
1990,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"175,0926738"
1990,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,000475913"
1990,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"1739,156799"
1990,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"0,628840128"
1990,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"1,497347338"
1990,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"40,26201488"
1990,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"175,1967345"
1990,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, LTO, nationaal, Take Off",0930012,"80,2253629"
1990,Vliegveld Luchthaven Schiphol,220801,Antimoonverb. (als Sb),102,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"19,47741698"
1990,Vliegveld Luchthaven Schiphol,220801,Cadmiumverb. (als Cd),104,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"0,023187401"
1990,Vliegveld Luchthaven Schiphol,220801,Chroomverb. (als Cr),105,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"8,579338433"
1990,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"34,78110176"
1990,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"2318,740117"
1990,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"347,8110176"
1990,Vliegveld Luchthaven Schiphol,220801,Koperverb. (als Cu),109,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"88,11212445"
1990,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"0,927496047"
1990,Vliegveld Luchthaven Schiphol,220801,Nikkelverb. (als Ni),114,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"2,133240908"
1990,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"2318,740117"
1990,Vliegveld Luchthaven Schiphol,220801,Zinkverb. (als Zn),120,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"34,78110176"
1990,Vliegveld Luchthaven Schiphol,220801,Zwavel,140,Lucht,10,"Vliegverkeer, Remslijtage",0930009,"23,18740117"
1995,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, APU",0930005,"0,015941553"
1995,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, APU",0930005,"163,60732"
1995,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, APU",0930005,"0,005453689"
1995,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, APU",0930005,"0,010907378"
1995,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, APU",0930005,"0,002852699"
1995,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, APU",0930005,"2,09757E-07"
1995,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, APU",0930005,"1320,782535"
1995,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, APU",0930005,"2983,622418"
1995,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, APU",0930005,"1504,778569"
1995,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, APU",0930005,"3957,058909"
1995,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, APU",0930005,"3957,058909"
1995,Vliegveld Luchthaven Schiphol,220801,Fluorantheen,536,Lucht,10,"Vliegverkeer, APU",0930005,"0,047824659"
1995,Vliegveld Luchthaven Schiphol,220801,Formaldehyde,519,Lucht,10,"Vliegverkeer, APU",0930005,"1198,100006"
1995,Vliegveld Luchthaven Schiphol,220801,"Indeno (1,2,3-c,d)Pyreen",543,Lucht,10,"Vliegverkeer, APU",0930005,"0,003607825"
1995,Vliegveld Luchthaven Schiphol,220801,Koolstofdioxide,204,Lucht,10,"Vliegverkeer, APU",0930005,"41079638,79"
1995,Vliegveld Luchthaven Schiphol,220801,Koolstofmonoxide,201,Lucht,10,"Vliegverkeer, APU",0930005,"133742,5879"
1995,Vliegveld Luchthaven Schiphol,220801,Methaan,523,Lucht,10,"Vliegverkeer, APU",0930005,"75,34481393"
1995,Vliegveld Luchthaven Schiphol,220801,Naftaleen,545,Lucht,10,"Vliegverkeer, APU",0930005,"52,65411072"
1995,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, APU",0930005,"8390,291084"
1995,Vliegveld Luchthaven Schiphol,220801,PAK (4 van PRTR),598,Lucht,10,"Vliegverkeer, APU",0930005,"0,022821592"
1995,Vliegveld Luchthaven Schiphol,220801,Stikstofoxiden (als NO2),305,Lucht,10,"Vliegverkeer, APU",0930005,"78029,29758"
1995,Vliegveld Luchthaven Schiphol,220801,Styreen,525,Lucht,10,"Vliegverkeer, APU",0930005,"30,07415936"
1995,Vliegveld Luchthaven Schiphol,220801,Tolueen,526,Lucht,10,"Vliegverkeer, APU",0930005,"62,48417576"
1995,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, APU",0930005,"3957,058909"
1995,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, APU",0930005,"8390,291084"
1995,Vliegveld Luchthaven Schiphol,220801,Zwaveloxiden (als SO2),306,Lucht,10,"Vliegverkeer, APU",0930005,"13207,82535"
1995,Vliegveld Luchthaven Schiphol,220801,Antimoonverb. (als Sb),102,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,003064461"
1995,Vliegveld Luchthaven Schiphol,220801,Arseenverb. (als As),103,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,003064461"
1995,Vliegveld Luchthaven Schiphol,220801,Cadmiumverb. (als Cd),104,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,003064461"
1995,Vliegveld Luchthaven Schiphol,220801,Chroomverb. (als Cr),105,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,030644606"
1995,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"61,28921296"
1995,Vliegveld Luchthaven Schiphol,220801,Fijnstof (PM10),995,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"3064,460648"
1995,Vliegveld Luchthaven Schiphol,220801,"Fijnstof (PM2,5)",998,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"612,8921296"
1995,Vliegveld Luchthaven Schiphol,220801,Koperverb. (als Cu),109,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,153223032"
1995,Vliegveld Luchthaven Schiphol,220801,Loodverb. (als Pb),111,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,306446065"
1995,Vliegveld Luchthaven Schiphol,220801,Nikkelverb. (als Ni),114,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,153223032"
1995,Vliegveld Luchthaven Schiphol,220801,Seleenverb. (als Se),115,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"0,030644606"
1995,Vliegveld Luchthaven Schiphol,220801,TSP (Totaal stof),999,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"3064,460648"
1995,Vliegveld Luchthaven Schiphol,220801,Zinkverb. (als Zn),120,Lucht,10,"Vliegverkeer, Bandenslijtage",0930008,"52,09583102"
1995,Vliegveld Luchthaven Schiphol,220801,NMVOS,506,Lucht,10,"Vliegverkeer, Brandstofoverslag/Tanken",0930006,"67306,27009"
1995,Vliegveld Luchthaven Schiphol,220801,VOS,501,Lucht,10,"Vliegverkeer, Brandstofoverslag/Tanken",0930006,"67306,27009"
1995,Vliegveld Luchthaven Schiphol,220801,Ammoniak,301,Lucht,10,"Vliegverkeer, GSE",0930007,"46,56602437"
1995,Vliegveld Luchthaven Schiphol,220801,Anthraceen,535,Lucht,10,"Vliegverkeer, GSE",0930007,"1,243039302"
1995,Vliegveld Luchthaven Schiphol,220801,Benzeen,515,Lucht,10,"Vliegverkeer, GSE",0930007,"917,9367157"
1995,Vliegveld Luchthaven Schiphol,220801,Benzo(a)Pyreen,539,Lucht,10,"Vliegverkeer, GSE",0930007,"0,262950622"
1995,Vliegveld Luchthaven Schiphol,220801,Benzo(b)Fluorantheen,540,Lucht,10,"Vliegverkeer, GSE",0930007,"0,219922338"
1995,Vliegveld Luchthaven Schiphol,220801,Benzo(k)Fluorantheen,541,Lucht,10,"Vliegverkeer, GSE",0930007,"0,109961169"
1995,Vliegveld Luchthaven Schiphol,220801,"Dioxinen (PCDD/PCDF, I-TEQ)",614,Lucht,10,"Vliegverkeer, GSE",0930007,"4,78092E-06"
1995,Vliegveld Luchthaven Schiphol,220801,Distikstofoxide,205,Lucht,10,"Vliegverkeer, GSE",0930007,"628,641329"
1995,Vliegveld Luchthaven Schiphol,220801,Elementair koolstof (EC2.5),992,Lucht,10,"Vliegverkeer, GSE",0930007,"7721,669242"
1995,Vliegveld Luchthaven Schiphol,220801,Etheen,516,Lucht,10,"Vliegverkeer, GSE",0930007,"5507,620294"
